asset_id,work_id,title,creation_year,publication_year,local_path,asset_role,source,sha256,canonical_status,lineage_confidence,p1_section,claim_id,display_role,caption_status,limitation,P1_SAFE
CATALOG:W-S019-613,W-S019-613,Le Monde d'Edena — Stel planche 23 (1992 planche signed),1992,1992-1994,derived/catalogue_pages/S019_p188_lot613_Moebius_Edena_Stel-188.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,edcbfb0227b71bb5,NO,HIGH,SECTION_05_5B_SELF_REFLEXIVE_OR_SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
CATALOG:W-S019-614,W-S019-614,Venise Céleste,?,catalog S019 lot 614,derived/catalogue_pages/S019_p189_lot614_Moebius_VeniseCeleste-189.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,b9c2ce974afa95e7,NO,HIGH,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
CATALOG:W-S019-615,W-S019-615,La Cité de Feu (Garage Hermétique page),?,catalog S019 lot 615 (Garage Hermétique series),derived/catalogue_pages/S019_p190_lot615_Moebius_CiteDeFeu-190.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,ebfabc00cbe55c8b,NO,HIGH,SECTION_02_70S_OR_SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
CATALOG:W-S019-425,W-S019-425,Portfolio Paris/Venise (Mystère Rouge related),?,catalog S019 lots 425-426,derived/catalogue_pages/S019_p091_lots425_426_Moebius_Portfolio_Mystere-091.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,f568645264d4c263,NO,HIGH,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
CATALOG:W-S019-447,W-S019-447,Les Yeux du Chat — Starwatcher pages (Edena 4),?,catalog S019 lots 447-448,derived/catalogue_pages/S019_p097_lots447_448_Moebius_YeuxDuChat_Edena4-097.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,2d92f11b4a97fb80,NO,HIGH,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
CATALOG:W-S019-448,W-S019-448,Edena 4 / Starwatcher pages (alt plate),?,catalog S019 lots 447-448,derived/catalogue_pages/S019_p098_lots447_448_Moebius_Starwatcher_pages-098.jpg,INDIVIDUAL_ARTWORK_RENDER,CATALOG_DERIVED,dbb136eb94d65b5f,NO,HIGH,SECTION_03_80S,claim: 1980s task-conditioned variation,catalog_render_visual_evidence,IDENTITY_SOURCE_IDENTIFIED · IMAGE_MATCH_PENDING,image_match_status=PENDING (no pixel-level crosscheck against source artwork); period assignment may need catalog cross-reference,CONDITIONAL
70S:W-70S-ASF,W-70S-ASF,Art and Science-Fiction (multi-figure with dog-like creature),1975,1989 (TAOM repro) / original 1975-79,raw/books/the_art_of_moebius_1989/pages/AOM0016.jpg,REPRODUCTION_PAGE_1989_OF_OLDER_WORK,TAOM_1989_REPRODUCTION_PAGE,ce4b2934009d,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
70S:W-70S-ASF-COM,W-70S-ASF-COM,Art and Science-Fiction commentary page,1975,1989 (TAOM repro) / original 1975-79,raw/books/the_art_of_moebius_1989/pages/AOM0015.jpg,REPRODUCTION_PAGE_1989_OF_OLDER_WORK,TAOM_1989_REPRODUCTION_PAGE,88fcdc9bf24a,NO_CONTEXTUAL_ONLY,MEDIUM,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=B_CONTEXTUAL,reproduction of older work; not original 1970s drawing — acceptable as P1 visual but caption must note TAOM 1989 repro,NO
70S:W-70S-CARNET-76,W-70S-CARNET-76,Carnet page (signed 1976),1976,1989 (TAOM repro) / original 1975-79,raw/images/I003.jpg,FULL_ARTWORK_SITE_HARVEST,MOEBIUS_FR_HARVEST,0fa0a3788ab9,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
70S:W-70S-DUNE,W-70S-DUNE,Dune concept (two large figures),1975-76,1989 (TAOM repro) / original 1975-79,raw/images/7c3a762b2bda6a6d.jpg,FULL_ARTWORK_HARVEST_IDENTITY_UNRESOLVED,MOEBIUS_FR_HARVEST,7c3a762b2bda,NO_CONTEXTUAL_ONLY,MEDIUM,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=B_CONTEXTUAL,identity not independently verified — P1 require CONDITIONAL label,NO
70S:W-70S-LT-01,W-70S-LT-01,The Long Tomorrow — page/plate 1,1975-76,1989 (TAOM repro) / original 1975-79,raw/books/the_art_of_moebius_1989/pages/AOM0013.jpg,REPRODUCTION_PAGE_1989_OF_OLDER_WORK,TAOM_1989_REPRODUCTION_PAGE,2d8ec654f2ba,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
70S:W-70S-LT-02,W-70S-LT-02,The Long Tomorrow — cityscape spread,1975-76,1989 (TAOM repro) / original 1975-79,raw/books/the_art_of_moebius_1989/pages/AOM0014.jpg,REPRODUCTION_PAGE_1989_OF_OLDER_WORK,TAOM_1989_REPRODUCTION_PAGE,8ca4632a5b22,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
70S:W-70S-WINTER,W-70S-WINTER,Winter Couple,1979,1989 (TAOM repro) / original 1975-79,raw/books/the_art_of_moebius_1989/pages/AOM0032.jpg,REPRODUCTION_PAGE_1989_OF_OLDER_WORK,TAOM_1989_REPRODUCTION_PAGE,4fc5b3e7cfc7,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,publication_reproduction_page,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
70S:W-70S-ARZ-01,W-70S-ARZ-01,Arzak profile (moebius.fr harvest),1975-76,1989 (TAOM repro) / original 1975-79,raw/images/I002.jpg,FULL_ARTWORK_SITE_HARVEST,MOEBIUS_FR_HARVEST,f4f92da698dc,NO_CONTEXTUAL_ONLY,MEDIUM,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=B_CONTEXTUAL,B_CONTEXTUAL only; not safe for P1 visual evidence,NO
70S:W-70S-ARZ-02,W-70S-ARZ-02,Arzak desert village (ex-libris),1975-76,1989 (TAOM repro) / original 1975-79,raw/images/1be6406530a915c1.jpg,FULL_ARTWORK_HARVEST_IDENTITY_UNRESOLVED,MOEBIUS_FR_HARVEST,1be6406530a9,YES,HIGH,SECTION_02_70S,claim: 1970s parallel experiment model,site_harvest_full_artwork,LINEAGE_RECOVERED_FROM timeline_1970s.html · status=A_CONFIRMED,RECOVERED_EXISTING_LINEAGE: 1970s timeline references via TAOM 1989 reproduction or site harvest; acceptable as publication-level reproduction visual evidence for SECTION_02,YES
